id,area_name,subarea_name,group1,group1_note,group2,group2_note,group3,group3_note,group4,group4_note,group5,group5_note,total_posting
1298,厚木市,厚木市及川1丁目,25,,58,,59,,204,,90,,436
1299,厚木市,厚木市及川2丁目,4,,88,,102,,94,,166,,454
1300,厚木市,厚木市宮の里1丁目,198,,205,,39,,230,,127,,799
1301,厚木市,厚木市宮の里2丁目,172,,184,,64,,0,,177,,597
1302,厚木市,厚木市宮の里3丁目,199,,70,,123,,115,,221,,728
1303,厚木市,厚木市宮の里4丁目,300,,237,,167,,119,,225,,1048
1304,厚木市,厚木市戸室1丁目,139,,271,,287,,6,,176,,879
1305,厚木市,厚木市戸室2丁目,239,,130,,122,,48,,174,,713
1306,厚木市,厚木市戸室3丁目,79,,100,,46,,93,,294,,612
1307,厚木市,厚木市戸室4丁目,216,,263,,107,,152,,42,,780
1308,厚木市,厚木市戸室5丁目,70,,287,,284,,255,,148,,1044
1309,厚木市,厚木市妻田西1丁目,195,,93,,90,,148,,152,,678
1310,厚木市,厚木市妻田西2丁目,205,,238,,100,,288,,223,,1054
1311,厚木市,厚木市妻田西3丁目,107,,165,,34,,0,,263,,569
1312,厚木市,厚木市妻田東1丁目,48,,234,,180,,232,,83,,777
1313,厚木市,厚木市妻田東2丁目,178,,20,,203,,89,,295,,785
1314,厚木市,厚木市妻田東3丁目,129,,241,,267,,124,,111,,872
1315,厚木市,厚木市妻田南1丁目,189,,7,,169,,51,,230,,646
1316,厚木市,厚木市妻田南2丁目,142,,297,,26,,289,,78,,832
1317,厚木市,厚木市妻田北1丁目,240,,93,,58,,38,,97,,526
1318,厚木市,厚木市妻田北2丁目,291,,205,,196,,293,,152,,1137
1319,厚木市,厚木市妻田北3丁目,33,,46,,243,,117,,98,,537
1320,厚木市,厚木市妻田北4丁目,87,,244,,107,,225,,289,,952
1321,厚木市,厚木市三田南1丁目,230,,26,,190,,120,,297,,863
1322,厚木市,厚木市三田南2丁目,16,,239,,189,,236,,138,,818
1323,厚木市,厚木市三田南3丁目,95,,276,,277,,11,,261,,920
1324,厚木市,厚木市寿町1丁目,18,,273,,249,,244,,221,,1005
1325,厚木市,厚木市寿町2丁目,293,,69,,284,,148,,250,,1044
1326,厚木市,厚木市寿町3丁目,188,,103,,94,,167,,88,,640
1327,厚木市,厚木市松枝1丁目,88,,231,,294,,133,,48,,794
1328,厚木市,厚木市松枝2丁目,140,,7,,196,,52,,229,,624
1329,厚木市,厚木市森の里1丁目,6,,211,,111,,22,,131,,481
1330,厚木市,厚木市森の里2丁目,30,,235,,188,,53,,105,,611
1331,厚木市,厚木市森の里3丁目,88,,119,,119,,218,,124,,668
1332,厚木市,厚木市森の里4丁目,134,,71,,107,,116,,86,,514
1333,厚木市,厚木市森の里5丁目,100,,194,,131,,77,,276,,778
1334,厚木市,厚木市水引1丁目,149,,260,,90,,114,,158,,771
1335,厚木市,厚木市水引2丁目,271,,293,,222,,185,,287,,1258
1336,厚木市,厚木市中町1丁目,141,,123,,92,,257,,156,,769
1337,厚木市,厚木市中町2丁目,4,,202,,245,,51,,259,,761
1338,厚木市,厚木市中町3丁目,90,,2,,162,,76,,159,,489
1339,厚木市,厚木市中町4丁目,72,,30,,192,,153,,271,,718
1340,厚木市,厚木市鳶尾1丁目,19,,63,,104,,158,,217,,561
1341,厚木市,厚木市鳶尾2丁目,170,,254,,80,,2,,263,,769
1342,厚木市,厚木市鳶尾3丁目,180,,259,,6,,290,,255,,990
1343,厚木市,厚木市鳶尾4丁目,104,,226,,103,,251,,76,,760
1344,厚木市,厚木市鳶尾5丁目,38,,29,,181,,250,,227,,725
1345,厚木市,厚木市毛利台1丁目,77,,54,,167,,43,,296,,637
1346,厚木市,厚木市毛利台2丁目,177,,262,,144,,205,,73,,861
1347,厚木市,厚木市毛利台3丁目,177,,118,,162,,149,,101,,707
1348,厚木市,厚木市緑ケ丘1丁目,139,,130,,145,,32,,113,,559
1349,厚木市,厚木市緑ケ丘2丁目,207,,12,,290,,284,,157,,950
1350,厚木市,厚木市緑ケ丘3丁目,52,,223,,116,,85,,30,,506
1351,厚木市,厚木市緑ケ丘4丁目,18,,275,,128,,182,,63,,666
1352,厚木市,厚木市緑ケ丘5丁目,172,,272,,148,,111,,141,,844
1353,厚木市,厚木市林1丁目,190,,195,,121,,293,,147,,946
1354,厚木市,厚木市林2丁目,32,,224,,110,,79,,36,,481
1355,厚木市,厚木市林3丁目,42,,147,,226,,272,,214,,901
1356,厚木市,厚木市林4丁目,241,,143,,235,,261,,143,,1023
1357,厚木市,厚木市林5丁目,195,,27,,90,,274,,73,,659
1358,秦野市,秦野市ひばりケ丘,228,,10,,146,,213,,131,,728
1359,秦野市,秦野市羽根,48,,188,,132,,90,,24,,482
1360,秦野市,秦野市栄町,122,,281,,235,,124,,53,,815
1361,秦野市,秦野市横野,300,,200,,132,,54,,125,,811
1362,秦野市,秦野市下大槻,101,,19,,201,,89,,124,,534
1363,秦野市,秦野市下落合,245,,159,,201,,209,,220,,1034
1364,秦野市,秦野市河原町,125,,89,,225,,37,,66,,542
1365,秦野市,秦野市曲松,108,,299,,194,,108,,89,,798
1366,秦野市,秦野市元町,44,,225,,291,,196,,29,,785
1367,秦野市,秦野市戸川,104,,232,,245,,272,,145,,998
1368,秦野市,秦野市幸町,187,,98,,172,,281,,202,,940
1369,秦野市,秦野市今川町,173,,141,,225,,230,,161,,930
1370,秦野市,秦野市今泉,97,,222,,236,,187,,146,,888
1371,秦野市,秦野市今泉台,237,,168,,131,,228,,271,,1035
1372,秦野市,秦野市桜町,109,,169,,201,,258,,58,,795
1373,秦野市,秦野市三屋,288,,222,,188,,71,,296,,1065
1374,秦野市,秦野市三廻部,44,,281,,153,,132,,177,,787
1375,秦野市,秦野市寺山,128,,112,,175,,184,,177,,776
1376,秦野市,秦野市室町,106,,95,,106,,221,,111,,639
1377,秦野市,秦野市若松町,46,,172,,31,,8,,161,,418
1378,秦野市,秦野市寿町,25,,60,,157,,9,,136,,387
1379,秦野市,秦野市渋沢,173,,203,,300,,120,,55,,851
1380,秦野市,秦野市渋沢上,53,,110,,205,,294,,45,,707
1381,秦野市,秦野市春日町,134,,67,,157,,256,,164,,778
1382,秦野市,秦野市小蓑毛,134,,261,,2,,72,,88,,557
1383,秦野市,秦野市松原町,39,,93,,176,,26,,197,,531
1384,秦野市,秦野市沼代新町,217,,57,,130,,186,,91,,681
1385,秦野市,秦野市菖蒲,71,,157,,78,,192,,262,,760
1386,秦野市,秦野市上今川町,160,,211,,138,,300,,14,,823
1387,秦野市,秦野市上大槻,250,,231,,70,,245,,246,,1042
1388,秦野市,秦野市新町,70,,254,,104,,211,,92,,731
1389,秦野市,秦野市水神町,11,,109,,42,,75,,255,,492
1390,秦野市,秦野市清水町,18,,185,,115,,43,,218,,579
1391,秦野市,秦野市西大竹,49,,1,,138,,78,,167,,433
1392,秦野市,秦野市西田原,125,,251,,213,,23,,23,,635
1393,秦野市,秦野市千村,214,,267,,197,,132,,193,,1003
1394,秦野市,秦野市曽屋,194,,175,,64,,270,,50,,753
1395,秦野市,秦野市大秦町,265,,174,,215,,245,,7,,906
1396,秦野市,秦野市丹沢寺山,140,,196,,251,,105,,173,,865
1397,秦野市,秦野市鶴巻,237,,178,,42,,195,,68,,720
1398,秦野市,秦野市鶴巻南,42,,251,,27,,195,,293,,808
1399,秦野市,秦野市鶴巻北,170,,270,,4,,297,,63,,804
1400,秦野市,秦野市東田原,225,,272,,262,,246,,95,,1100
1401,秦野市,秦野市栃窪,207,,280,,199,,230,,247,,1163
1402,秦野市,秦野市南が丘,196,,207,,241,,56,,189,,889
1403,秦野市,秦野市南矢名,102,,36,,185,,300,,212,,835
1404,秦野市,秦野市入船町,93,,119,,21,,15,,144,,392
1405,秦野市,秦野市萩が丘,117,,103,,9,,274,,33,,536
1406,秦野市,秦野市八沢,35,,25,,226,,54,,16,,356
1407,秦野市,秦野市尾尻,273,,239,,213,,286,,25,,1036
1408,秦野市,秦野市富士見町,97,,258,,170,,247,,151,,923
1409,秦野市,秦野市文京町,154,,179,,207,,105,,209,,854
1410,秦野市,秦野市平沢,138,,47,,208,,60,,43,,496
1411,秦野市,秦野市並木町,72,,169,,243,,26,,110,,620
1412,秦野市,秦野市菩提,42,,122,,100,,29,,188,,481
1413,秦野市,秦野市北矢名,62,,84,,88,,58,,67,,359
1414,秦野市,秦野市堀山下,139,,5,,153,,126,,64,,487
1415,秦野市,秦野市堀西,265,,140,,104,,182,,55,,746
1416,秦野市,秦野市堀川,171,,113,,53,,229,,51,,617
1417,秦野市,秦野市本町,45,,222,,238,,23,,114,,642
1418,秦野市,秦野市末広町,189,,61,,63,,163,,149,,625
1419,秦野市,秦野市蓑毛,178,,48,,57,,60,,248,,591
1420,秦野市,秦野市名古木,173,,144,,52,,292,,297,,958
1421,秦野市,秦野市弥生町,273,,95,,124,,56,,144,,692
1422,秦野市,秦野市柳川,168,,58,,6,,164,,119,,515
1423,秦野市,秦野市柳町,78,,21,,60,,17,,49,,225
1424,秦野市,秦野市落合,227,,275,,50,,282,,259,,1093
1425,秦野市,秦野市立野台,143,,225,,169,,33,,206,,776
1426,秦野市,秦野市緑町,165,,209,,106,,69,,129,,678
1427,秦野市,秦野市鈴張町,81,,274,,228,,57,,139,,779
1428,秦野市,秦野市曲松1丁目,119,,143,,220,,87,,123,,692
1429,秦野市,秦野市曲松2丁目,88,,211,,210,,180,,291,,980
1430,秦野市,秦野市今泉台1丁目,123,,132,,50,,197,,124,,626
1431,秦野市,秦野市今泉台2丁目,101,,81,,46,,63,,154,,445
1432,秦野市,秦野市今泉台3丁目,86,,108,,44,,33,,107,,378
1433,秦野市,秦野市桜町1丁目,31,,296,,146,,63,,252,,788
1434,秦野市,秦野市桜町2丁目,220,,178,,83,,17,,234,,732
1435,秦野市,秦野市渋沢1丁目,188,,267,,4,,117,,32,,608
1436,秦野市,秦野市渋沢2丁目,287,,268,,216,,48,,3,,822
1437,秦野市,秦野市渋沢3丁目,46,,211,,59,,237,,159,,712
1438,秦野市,秦野市渋沢上1丁目,79,,283,,272,,293,,159,,1086
1439,秦野市,秦野市渋沢上2丁目,96,,31,,184,,152,,274,,737
1440,秦野市,秦野市千村1丁目,93,,33,,57,,247,,0,,430
1441,秦野市,秦野市千村2丁目,240,,199,,2,,75,,203,,719
1442,秦野市,秦野市千村3丁目,83,,162,,272,,258,,237,,1012
1443,秦野市,秦野市千村4丁目,88,,148,,190,,110,,231,,767
1444,秦野市,秦野市千村5丁目,110,,234,,199,,217,,142,,902
1445,秦野市,秦野市曽屋1丁目,83,,209,,40,,222,,263,,817
1446,秦野市,秦野市曽屋2丁目,91,,150,,258,,202,,161,,862
1447,秦野市,秦野市鶴巻南1丁目,79,,0,,69,,42,,76,,266
1448,秦野市,秦野市鶴巻南2丁目,12,,5,,293,,47,,66,,423
1449,秦野市,秦野市鶴巻南3丁目,195,,42,,6,,64,,121,,428
1450,秦野市,秦野市鶴巻南4丁目,285,,73,,142,,183,,214,,897
1451,秦野市,秦野市鶴巻南5丁目,3,,40,,171,,158,,240,,612
1452,秦野市,秦野市鶴巻北1丁目,240,,200,,71,,261,,105,,877
1453,秦野市,秦野市鶴巻北2丁目,281,,201,,183,,221,,74,,960
1454,秦野市,秦野市鶴巻北3丁目,0,,207,,164,,88,,142,,601
1455,秦野市,秦野市南が丘1丁目,151,,157,,224,,179,,273,,984
1456,秦野市,秦野市南が丘2丁目,73,,295,,239,,296,,156,,1059
1457,秦野市,秦野市南が丘3丁目,159,,219,,158,,73,,16,,625
1458,秦野市,秦野市南が丘4丁目,145,,110,,295,,168,,24,,742
1459,秦野市,秦野市南が丘5丁目,136,,299,,4,,198,,82,,719
1460,秦野市,秦野市南矢名1丁目,196,,102,,218,,115,,270,,901
1461,秦野市,秦野市南矢名2丁目,134,,134,,154,,136,,22,,580
1462,秦野市,秦野市南矢名3丁目,251,,241,,112,,61,,178,,843
1463,秦野市,秦野市南矢名4丁目,226,,200,,137,,237,,57,,857
1464,秦野市,秦野市南矢名5丁目,247,,60,,172,,38,,162,,679
1465,秦野市,秦野市堀川稲荷森,150,,132,,187,,146,,55,,670
1466,秦野市,秦野市本町1丁目,289,,21,,242,,259,,78,,889
1467,秦野市,秦野市本町2丁目,126,,266,,247,,241,,179,,1059
1468,秦野市,秦野市本町3丁目,163,,185,,286,,13,,14,,661
1469,秦野市,秦野市柳町1丁目,209,,42,,277,,100,,32,,660
1470,秦野市,秦野市柳町2丁目,116,,237,,224,,170,,78,,825
1471,秦野市,秦野市立野台1丁目,66,,249,,27,,85,,56,,483
1472,秦野市,秦野市立野台2丁目,146,,96,,99,,21,,290,,652
1473,秦野市,秦野市立野台3丁目,49,,112,,40,,235,,140,,576
1474,小田原市,小田原市井細田,136,,148,,296,,100,,65,,745
1475,小田原市,小田原市羽根尾,250,,129,,109,,295,,184,,967
1476,小田原市,小田原市栄町,72,,143,,65,,119,,167,,566
1477,小田原市,小田原市永塚,193,,202,,115,,124,,295,,929
1478,小田原市,小田原市延清,24,,205,,291,,190,,245,,955
1479,小田原市,小田原市荻窪,146,,248,,55,,84,,94,,627
1480,小田原市,小田原市下新田,251,,291,,244,,19,,123,,928
1481,小田原市,小田原市下大井,65,,173,,159,,149,,59,,605
1482,小田原市,小田原市下堀,71,,223,,282,,106,,165,,847
1483,小田原市,小田原市鴨宮,127,,5,,286,,211,,245,,874
1484,小田原市,小田原市栢山,15,,68,,27,,65,,124,,299
1485,小田原市,小田原市鬼柳,73,,91,,265,,10,,72,,511
1486,小田原市,小田原市久野,20,,32,,235,,161,,201,,649
1487,小田原市,小田原市桑原,290,,138,,43,,115,,101,,687
1488,小田原市,小田原市穴部,142,,147,,62,,231,,157,,739
1489,小田原市,小田原市穴部新田,183,,190,,270,,7,,283,,933
1490,小田原市,小田原市江之浦,76,,61,,184,,11,,70,,402
1491,小田原市,小田原市高田,17,,84,,66,,83,,113,,363
1492,小田原市,小田原市国府津,102,,157,,33,,285,,13,,590
1493,小田原市,小田原市根府川,96,,172,,118,,23,,54,,463
1494,小田原市,小田原市山西,297,,269,,202,,223,,25,,1016
1495,小田原市,小田原市酒匂,55,,188,,191,,101,,202,,737
1496,小田原市,小田原市寿町,267,,242,,45,,249,,277,,1080
1497,小田原市,小田原市十,31,,86,,47,,221,,225,,610
1498,小田原市,小田原市小船,214,,76,,90,,56,,201,,637
1499,小田原市,小田原市小台,15,,4,,55,,107,,14,,195
1500,小田原市,小田原市小竹,20,,120,,206,,172,,287,,805
1501,小田原市,小田原市小八幡,80,,28,,95,,192,,46,,441
1502,小田原市,小田原市沼代,195,,291,,102,,257,,137,,982
1503,小田原市,小田原市上新田,73,,276,,300,,67,,69,,785
1504,小田原市,小田原市上曽我,71,,214,,132,,0,,233,,650
1505,小田原市,小田原市上町,43,,260,,241,,120,,215,,879
1506,小田原市,小田原市城山,267,,196,,196,,190,,280,,1129
1507,小田原市,小田原市城内,283,,258,,241,,68,,73,,923
1508,小田原市,小田原市新屋,191,,211,,248,,206,,226,,1082
1509,小田原市,小田原市水之尾,202,,5,,55,,91,,31,,384
1510,小田原市,小田原市成田,252,,278,,284,,159,,17,,990
1511,小田原市,小田原市清水新田,47,,49,,235,,254,,34,,619
1512,小田原市,小田原市西酒匂,95,,27,,56,,206,,26,,410
1513,小田原市,小田原市西大友,93,,95,,237,,128,,244,,797
1514,小田原市,小田原市石橋,175,,73,,193,,288,,97,,826
1515,小田原市,小田原市千代,178,,26,,82,,226,,244,,756
1516,小田原市,小田原市扇町,113,,158,,129,,238,,226,,864
1517,小田原市,小田原市前川,59,,67,,132,,128,,156,,542
1518,小田原市,小田原市曽我岸,243,,5,,7,,170,,156,,581
1519,小田原市,小田原市曽我原,277,,144,,198,,72,,272,,963
1520,小田原市,小田原市曽我光海,87,,241,,94,,9,,295,,726
1521,小田原市,小田原市曽我大沢,235,,27,,128,,108,,73,,571
1522,小田原市,小田原市曽我谷津,245,,220,,139,,250,,197,,1051
1523,小田原市,小田原市曽我別所,175,,105,,139,,13,,89,,521
1524,小田原市,小田原市曽比,136,,168,,88,,19,,184,,595
1525,小田原市,小田原市早川,98,,148,,65,,25,,17,,353
1526,小田原市,小田原市多古,50,,150,,55,,158,,162,,575
1527,小田原市,小田原市谷津,164,,193,,74,,181,,124,,736
1528,小田原市,小田原市池上,292,,76,,184,,296,,180,,1028
1529,小田原市,小田原市中新田,180,,75,,106,,151,,239,,751
1530,小田原市,小田原市中曽根,198,,184,,183,,81,,248,,894
1531,小田原市,小田原市中村原,54,,77,,25,,64,,216,,436
1532,小田原市,小田原市中町,28,,133,,21,,21,,206,,409
1533,小田原市,小田原市中里,256,,58,,104,,186,,160,,764
1534,小田原市,小田原市田島,51,,143,,294,,121,,173,,782
1535,小田原市,小田原市東ケ丘,123,,287,,194,,3,,14,,621
1536,小田原市,小田原市東大友,237,,273,,230,,263,,114,,1117
1537,小田原市,小田原市東町,181,,136,,284,,201,,266,,1068
1538,小田原市,小田原市南鴨宮,95,,169,,212,,203,,192,,871
1539,小田原市,小田原市南町,155,,15,,173,,241,,46,,630
1540,小田原市,小田原市南板橋,93,,158,,242,,63,,1,,557
1541,小田原市,小田原市入生田,32,,92,,20,,270,,11,,425
1542,小田原市,小田原市板橋,208,,226,,173,,56,,165,,828
1543,小田原市,小田原市飯泉,187,,261,,212,,230,,75,,965
1544,小田原市,小田原市飯田岡,204,,60,,26,,139,,250,,679
1545,小田原市,小田原市浜町,108,,224,,231,,97,,88,,748
1546,小田原市,小田原市府川,259,,275,,220,,136,,280,,1170
1547,小田原市,小田原市風祭,179,,264,,252,,220,,197,,1112
1548,小田原市,小田原市米神,188,,208,,251,,270,,40,,957
1549,小田原市,小田原市別堀,130,,236,,56,,227,,102,,751
1550,小田原市,小田原市北ノ窪,110,,97,,29,,113,,234,,583
1551,小田原市,小田原市堀之内,83,,9,,94,,71,,183,,440
1552,小田原市,小田原市本町,151,,210,,260,,170,,18,,809
1553,小田原市,小田原市矢作,152,,94,,279,,210,,245,,980
1554,小田原市,小田原市柳新田,64,,280,,233,,149,,135,,861
1555,小田原市,小田原市緑,103,,88,,68,,263,,92,,614
1556,小田原市,小田原市蓮正寺,122,,13,,40,,213,,92,,480
1557,小田原市,小田原市栄町1丁目,103,,163,,187,,62,,266,,781
1558,小田原市,小田原市栄町2丁目,198,,154,,238,,234,,195,,1019
1559,小田原市,小田原市栄町3丁目,235,,167,,81,,147,,180,,810
1560,小田原市,小田原市栄町4丁目,245,,122,,156,,182,,201,,906
1561,小田原市,小田原市鴨宮宝町,72,,182,,108,,193,,80,,635
1562,小田原市,小田原市高田柳町,87,,16,,130,,279,,11,,523
1563,小田原市,小田原市国府津1丁目,252,,28,,137,,182,,130,,729
1564,小田原市,小田原市国府津2丁目,243,,202,,119,,8,,161,,733
1565,小田原市,小田原市国府津3丁目,95,,184,,170,,129,,4,,582
1566,小田原市,小田原市国府津4丁目,255,,261,,103,,36,,249,,904
1567,小田原市,小田原市国府津5丁目,205,,197,,138,,46,,22,,608
1568,小田原市,小田原市酒匂1丁目,11,,165,,6,,234,,248,,664
1569,小田原市,小田原市酒匂2丁目,277,,144,,147,,63,,182,,813
1570,小田原市,小田原市酒匂3丁目,126,,101,,144,,244,,18,,633
1571,小田原市,小田原市酒匂4丁目,108,,172,,104,,271,,75,,730
1572,小田原市,小田原市酒匂5丁目,153,,247,,137,,273,,192,,1002
1573,小田原市,小田原市酒匂6丁目,85,,81,,229,,172,,70,,637
1574,小田原市,小田原市酒匂7丁目,65,,94,,14,,100,,283,,556
1575,小田原市,小田原市寿町1丁目,182,,282,,130,,72,,293,,959
1576,小田原市,小田原市寿町2丁目,104,,85,,76,,192,,170,,627
1577,小田原市,小田原市寿町3丁目,10,,86,,242,,106,,41,,485
1578,小田原市,小田原市寿町4丁目,119,,223,,146,,225,,61,,774
1579,小田原市,小田原市寿町5丁目,292,,227,,165,,266,,148,,1098
1580,小田原市,小田原市十4丁目,198,,31,,255,,60,,118,,662
1581,小田原市,小田原市小八幡1丁目,49,,38,,178,,274,,189,,728
1582,小田原市,小田原市小八幡2丁目,274,,75,,194,,164,,15,,722
1583,小田原市,小田原市小八幡3丁目,75,,5,,196,,269,,250,,795
1584,小田原市,小田原市小八幡4丁目,260,,48,,84,,91,,190,,673
1585,小田原市,小田原市城山1丁目,286,,19,,61,,45,,297,,708
1586,小田原市,小田原市城山2丁目,256,,5,,123,,183,,292,,859
1587,小田原市,小田原市城山3丁目,213,,102,,207,,253,,250,,1025
1588,小田原市,小田原市城山4丁目,226,,200,,165,,48,,67,,706
1589,小田原市,小田原市西酒匂1丁目,12,,154,,286,,272,,239,,963
1590,小田原市,小田原市西酒匂2丁目,72,,152,,299,,34,,106,,663
1591,小田原市,小田原市西酒匂3丁目,182,,66,,281,,96,,20,,645
1592,小田原市,小田原市扇町1丁目,285,,70,,200,,181,,136,,872
1593,小田原市,小田原市扇町2丁目,70,,68,,62,,137,,111,,448
1594,小田原市,小田原市扇町3丁目,224,,80,,134,,230,,168,,836
1595,小田原市,小田原市扇町4丁目,204,,71,,163,,42,,17,,497
1596,小田原市,小田原市扇町5丁目,105,,108,,78,,18,,47,,356
1597,小田原市,小田原市扇町6丁目,255,,197,,43,,45,,260,,800
1598,小田原市,小田原市早川1丁目,131,,106,,278,,78,,284,,877
1599,小田原市,小田原市早川2丁目,232,,172,,258,,89,,54,,805
1600,小田原市,小田原市早川3丁目,192,,59,,102,,254,,10,,617
1601,小田原市,小田原市中町1丁目,137,,134,,119,,282,,100,,772
